Файл	Сущность	Оффсет	Тип сущности	Окно±25
./___Corpus/Medline/xml/PMC4720504.xml	CLL	82977 : 82980	CM	on of Bcl-2 is common in CLL patients and is associat
./___Corpus/Medline/xml/PMC4720504.xml	IgVH	83187 : 83191	CM	, such as disease stage, IgVH mutation status, ZAP-70 
./___Corpus/Medline/xml/PMC4720504.xml	ZAP-70	83209 : 83215	CM	e, IgVH mutation status, ZAP-70 positivity and CD38 expr
./___Corpus/Medline/xml/PMC4720504.xml	CD38	83231 : 83235	CM	s, ZAP-70 positivity and CD38 expression [250] and, wa
./___Corpus/Medline/xml/PMC4720504.xml	CLL	83313 : 83316	CM	the clinical outcomes of CLL patients [251,252]. In B
./___Corpus/Medline/xml/PMC4720504.xml	BCR	83428 : 83431	CM	mily proteins, including BCR, cytokine signaling and 
./___Corpus/Medline/xml/PMC4720504.xml	cytokine	83433 : 83441	CM	proteins, including BCR, cytokine signaling and microRNA. 
./___Corpus/Medline/xml/PMC4720504.xml	anti-	83532 : 83537	CPR	ger up-regulation of the anti-apoptotic proteins Mcl-1,
./___Corpus/Medline/xml/PMC4720504.xml	BCR	83588 : 83591	CM	A1 and Bcl-xL [253,254]. BCR signaling has been repor
./___Corpus/Medline/xml/PMC4720504.xml	phosphorylating	83740 : 83755	CM	aintain cell survival by phosphorylating and inactivating the pro
./___Corpus/Medline/xml/PMC4720504.xml	anti-	83854 : 83859	CPR	 Given the key role that anti-apoptotic proteins play i
./___Corpus/Medline/xml/PMC4720504.xml	CLL	83886 : 83889	CM	optotic proteins play in CLL, they became an attracti
./___Corpus/Medline/xml/PMC4720504.xml	anti-	83978 : 83983	CPR	rapeutic agents, such as anti-sense methodology [258], 
./___Corpus/Medline/xml/PMC4720504.xml	BH3	84048 : 84051	CM	 mimicking the action of BH3 domain [259], and microR
./___Corpus/Medline/xml/PMC4720504.xml	miRNA-15a	84088 : 84097	CM	], and microRNAs (mainly miRNA-15a and miRNA-16-1) [260]. F
./___Corpus/Medline/xml/PMC4720504.xml	miRNA-16-1	84102 : 84112	CM	As (mainly miRNA-15a and miRNA-16-1) [260]. For several deca
./___Corpus/Medline/xml/PMC4720504.xml	CLL	84165 : 84168	CM	, front-line therapy for CLL has been represented by 
./___Corpus/Medline/xml/PMC4720504.xml	alkylating	84208 : 84218	CM	sented by treatment with alkylating agents and purine analog
./___Corpus/Medline/xml/PMC4720504.xml	purine	84230 : 84236	CM	th alkylating agents and purine analogs [261]. Recently,
./___Corpus/Medline/xml/PMC4720504.xml	CD20	84396 : 84400	CM	oclonal antibody against CD20, administrated in combin
./___Corpus/Medline/xml/PMC4720504.xml	fludarabine	84436 : 84447	CM	ated in combination with fludarabine or fludarabine plus cycl
./___Corpus/Medline/xml/PMC4720504.xml	fludarabine	84451 : 84462	CM	tion with fludarabine or fludarabine plus cyclophosphamide [2
./___Corpus/Medline/xml/PMC4720504.xml	cyclophosphamide	84468 : 84484	CM	bine or fludarabine plus cyclophosphamide [262,263]. Nevertheless,
./___Corpus/Medline/xml/PMC4720504.xml	CLL	84641 : 84644	CM	 specific agents against CLL remains of high interest
./___Corpus/Medline/xml/PMC4720504.xml	gossypol	84779 : 84787	CM	seed extract derivative, gossypol, which acts as a BH3-mim
./___Corpus/Medline/xml/PMC4720504.xml	265–	84974 : 84978	CPR	ers to induce apoptosis [265–267]. However, despite th
./___Corpus/Medline/xml/PMC4720504.xml	APL	85300 : 85303	CM	ocytic leukemia (APML or APL for short) is a subtype 
./___Corpus/Medline/xml/PMC4720504.xml	APL	85365 : 85368	CM	logenous leukemia (AML). APL is characterized by an a
./___Corpus/Medline/xml/PMC4720504.xml	retinoic acid	85500 : 85513	CM	nslocation involving the retinoic acid receptor alpha (RARα or 
./___Corpus/Medline/xml/PMC4720504.xml	alpha	85523 : 85528	CM	e retinoic acid receptor alpha (RARα or RARA) gene and 
./___Corpus/Medline/xml/PMC4720504.xml	RARα	85530 : 85534	CM	oic acid receptor alpha (RARα or RARA) gene and is dis
./___Corpus/Medline/xml/PMC4720504.xml	RARA	85538 : 85542	CM	 receptor alpha (RARα or RARA) gene and is distinguish
./___Corpus/Medline/xml/PMC4720504.xml	AML	85590 : 85593	CM	shed from other forms of AML by its responsiveness to
./___Corpus/Medline/xml/PMC4720504.xml	retinoic acid	85629 : 85642	CM	ponsiveness to all-trans retinoic acid therapy. The role of Bcl
./___Corpus/Medline/xml/PMC4720504.xml	retinoic acid	85706 : 85719	CM	 apoptosis resistance to retinoic acid therapy has been intensi
./___Corpus/Medline/xml/PMC4720504.xml	retinoic acid	86078 : 86091	CM	 the course of all trans retinoic acid (ATRA)-induced neutrophi
./___Corpus/Medline/xml/PMC4720504.xml	ATRA	86093 : 86097	CM	all trans retinoic acid (ATRA)-induced neutrophil/gran
./___Corpus/Medline/xml/PMC4720504.xml	APL	86152 : 86155	CM	te differentiation of an APL-derived cell line. This 
./___Corpus/Medline/xml/PMC4720504.xml	mTOR	86264 : 86268	CM	 Bcl-2 and inhibition of mTOR activity. Further, other
./___Corpus/Medline/xml/PMC4720504.xml	BH3	86320 : 86323	CM	tudies have shown that a BH3 domain mimetic, JY-1-106
./___Corpus/Medline/xml/PMC4720504.xml	JY-1-106	86340 : 86348	CM	at a BH3 domain mimetic, JY-1-106, which antagonizes the a
./___Corpus/Medline/xml/PMC4720504.xml	anti-	86372 : 86377	CPR	6, which antagonizes the anti-apoptotic BCL-2 family me
./___Corpus/Medline/xml/PMC4720504.xml	BCL-xL	86437 : 86443	CM	ll lymphoma-extra large (BCL-xL) and myeloid cell leukem
./___Corpus/Medline/xml/PMC4720504.xml	APL	86553 : 86556	CM	 cell viability in HL-60 APL cells alone and in combi
./___Corpus/Medline/xml/PMC4720504.xml	BCL-xL	86721 : 86727	CM	udies indicate that dual BCL-xL/MCL-1 inhibitors and ret
./___Corpus/Medline/xml/PMC4720504.xml	APL	86787 : 86790	CM	ld work cooperatively in APL.                  10. Ro
./___Corpus/Medline/xml/PMC4720504.xml	ROS	88224 : 88227	CM	e phytochemicals against ROS chemically converts them
./___Corpus/Medline/xml/PMC4720504.xml	thiols	88316 : 88322	CM	a high reactivity toward thiols and can lead to the loss
./___Corpus/Medline/xml/PMC4720504.xml	quercetin	88564 : 88573	CM	 example, in lung cells, quercetin efficiently protects aga
./___Corpus/Medline/xml/PMC4720504.xml	H2O2	88603 : 88607	CM	ciently protects against H2O2-induced DNA damage, but 
./___Corpus/Medline/xml/PMC4720504.xml	GSH	88689 : 88692	CM	cted by the reduction in GSH level, an increase in LD
./___Corpus/Medline/xml/PMC4720504.xml	LDH	88715 : 88718	CM	SH level, an increase in LDH leakage and cytosolic-fr
./___Corpus/Medline/xml/PMC4720504.xml	calcium	88746 : 88753	CM	akage and cytosolic-free calcium concentration [270]. Que
./___Corpus/Medline/xml/PMC4720504.xml	Quercetin	88775 : 88784	CM	ium concentration [270]. Quercetin may also form quercetin–
./___Corpus/Medline/xml/PMC4720504.xml	quercetin	88799 : 88808	CM	 Quercetin may also form quercetin–quinone (QQ) species whe
./___Corpus/Medline/xml/PMC4720504.xml	quinone	88809 : 88816	CM	 may also form quercetin–quinone (QQ) species when the mo
./___Corpus/Medline/xml/PMC4720504.xml	QQ	88818 : 88820	CM	 form quercetin–quinone (QQ) species when the molecu
./___Corpus/Medline/xml/PMC4720504.xml	QQ	88879 : 88881	CM	loyed as an antioxidant. QQ, like other semiquinone 
./___Corpus/Medline/xml/PMC4720504.xml	semiquinone	88894 : 88905	CM	ioxidant. QQ, like other semiquinone radicals and quinones, i
./___Corpus/Medline/xml/PMC4720504.xml	quinones	88919 : 88927	CM	semiquinone radicals and quinones, is toxic because of its
./___Corpus/Medline/xml/PMC4720504.xml	arylate	88964 : 88971	CM	ecause of its ability to arylate protein thiols. Protecti
./___Corpus/Medline/xml/PMC4720504.xml	thiols	88980 : 88986	CM	ility to arylate protein thiols. Protection against QQ m
./___Corpus/Medline/xml/PMC4720504.xml	QQ	89007 : 89009	CM	iols. Protection against QQ may arise from GSH which
./___Corpus/Medline/xml/PMC4720504.xml	GSH	89025 : 89028	CM	gainst QQ may arise from GSH which, when present at t
./___Corpus/Medline/xml/PMC4720504.xml	QQ	89091 : 89093	CM	entration, quickly traps QQ [271]. Accordingly with 
./___Corpus/Medline/xml/PMC4720504.xml	erythroid	89315 : 89324	CM	f2-Keap1 (nuclear factor erythroid 2-related factor 2-Kelch
./___Corpus/Medline/xml/PMC4720504.xml	2-	89326 : 89328	CPR	uclear factor erythroid 2-related factor 2-Kelch-lik
./___Corpus/Medline/xml/PMC4720504.xml	2-	89342 : 89344	CPR	ythroid 2-related factor 2-Kelch-like ECH associated
./___Corpus/Medline/xml/PMC4720504.xml	2-	89349 : 89351	CPR	 2-related factor 2-Kelch-like ECH associated protei
./___Corpus/Medline/xml/PMC4720504.xml	ECH	89355 : 89358	CM	ated factor 2-Kelch-like ECH associated protein 1) si
./___Corpus/Medline/xml/PMC4720504.xml	CLL	90585 : 90588	CM	pecific diseases such as CLL, a form leukemia which r
./___Corpus/Medline/xml/PMC4720504.xml	CLL	90665 : 90668	CM	. In fact, patients with CLL may survive for many yea
./___Corpus/Medline/xml/PMC4720504.xml	CLL	90801 : 90804	CM	ease. This feature makes CLL patients ideal models to
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	91669 : 91673	CM	.                  10.1. EGCG                      Mec
./___Corpus/Medline/xml/PMC4720504.xml	polyphenols	91728 : 91739	CM	tic studies suggest that polyphenols have multiple intracellu
./___Corpus/Medline/xml/PMC4720504.xml	isoflavones	91891 : 91902	CM	 as green tea catechins, isoflavones, anthocyanins, anthocyan
./___Corpus/Medline/xml/PMC4720504.xml	anthocyanins	91904 : 91916	CM	 catechins, isoflavones, anthocyanins, anthocyanidins, quercet
./___Corpus/Medline/xml/PMC4720504.xml	anthocyanidins	91918 : 91932	CM	oflavones, anthocyanins, anthocyanidins, quercetin (3,3′,4 5,7-p
./___Corpus/Medline/xml/PMC4720504.xml	quercetin	91934 : 91943	CM	cyanins, anthocyanidins, quercetin (3,3′,4 5,7-pentahydroxy
./___Corpus/Medline/xml/PMC4720504.xml	5,7-pentahydroxyflavone	91952 : 91975	CM	idins, quercetin (3,3′,4 5,7-pentahydroxyflavone), apigenin and curcumin 
./___Corpus/Medline/xml/PMC4720504.xml	apigenin	91978 : 91986	CM	,7-pentahydroxyflavone), apigenin and curcumin have been i
./___Corpus/Medline/xml/PMC4720504.xml	curcumin	91991 : 91999	CM	xyflavone), apigenin and curcumin have been identified as 
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	92117 : 92127	CM	 compared to velcade and bortezomib and may be ideal candida
./___Corpus/Medline/xml/PMC4720504.xml	polyphenol	92326 : 92336	CM	 derived agent green tea polyphenol that has been demonstrat
./___Corpus/Medline/xml/PMC4720504.xml	ubiquitin	92409 : 92418	CM	through targeting of the ubiquitin/proteasome pathway.     
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	92564 : 92568	CM	 studies have identified EGCG as the most potent chemo
./___Corpus/Medline/xml/PMC4720504.xml	277–	92748 : 92752	CPR	growth and angiogenesis [277–280]. More recently EGCG 
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	92772 : 92776	CM	[277–280]. More recently EGCG has been found to affect
./___Corpus/Medline/xml/PMC4720504.xml	p27	92844 : 92847	CM	lated proteins including p27, Bcl-2 or Bcr-Abl oncopr
./___Corpus/Medline/xml/PMC4720504.xml	MMP-9	92922 : 92927	CM	loproteinases (MMP-2 and MMP-9) [281], the androgen rec
./___Corpus/Medline/xml/PMC4720504.xml	androgen	92940 : 92948	CM	-2 and MMP-9) [281], the androgen receptor, EGF receptor, 
./___Corpus/Medline/xml/PMC4720504.xml	EGF	92959 : 92962	CM	, the androgen receptor, EGF receptor, activator prot
./___Corpus/Medline/xml/PMC4720504.xml	1(AP1)	92992 : 92998	CM	ptor, activator proteins 1(AP1), and some cell cycle reg
./___Corpus/Medline/xml/PMC4720504.xml	282–	93032 : 93036	CPR	e cell cycle regulators [282–284]. Based on their stud
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	93147 : 93151	CM	able to demonstrate that EGCG (in GTE) induces apoptos
./___Corpus/Medline/xml/PMC4720504.xml	cyclin	93207 : 93213	CM	ll growth inhibition and cyclin kinase inhibitor WAF-1/p
./___Corpus/Medline/xml/PMC4720504.xml	p21	93237 : 93240	CM	n kinase inhibitor WAF-1/p21-mediated cell cycle-dysr
./___Corpus/Medline/xml/PMC4720504.xml	cDNA	93282 : 93286	CM	cle-dysregulation. Using cDNA microarrays, they also o
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	93323 : 93327	CM	, they also observed the EGCG treatment of prostate ca
./___Corpus/Medline/xml/PMC4720504.xml	GTEs	93541 : 93545	CM	 These data confirm that GTEs exert potent and selecti
./___Corpus/Medline/xml/PMC4720504.xml	vitro	93576 : 93581	CM	 potent and selective in vitro and in vivo pro-apoptoti
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	93690 : 93694	CM	eral mechanisms by which EGCG may operate in prostate 
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	93735 : 93739	CM	prostate carcinogenesis, EGCG has been demonstrated to
./___Corpus/Medline/xml/PMC4720504.xml	IkB-α	93875 : 93880	CM	g to the accumulation of IkB-α and p27 proteins, and gr
./___Corpus/Medline/xml/PMC4720504.xml	p27	93885 : 93888	CM	ccumulation of IkB-α and p27 proteins, and growth arr
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	93966 : 93970	CM	f proteasome activity by EGCG occurred at or near phys
./___Corpus/Medline/xml/PMC4720504.xml	polyphenols	94137 : 94148	CM	t a mixture of green tea polyphenols (polyphenon E) is equall
./___Corpus/Medline/xml/PMC4720504.xml	polyphenon E	94150 : 94162	CM	f green tea polyphenols (polyphenon E) is equally potent inhib
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	94229 : 94233	CM	ome activity as purified EGCG [287]. Polyphenon E pref
./___Corpus/Medline/xml/PMC4720504.xml	polyphenon E	94457 : 94469	CM	ent manner. Treatment of polyphenon E, at all used concentrati
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	94655 : 94659	CM	lls. Similar to purified EGCG, using a cell-free prote
./___Corpus/Medline/xml/PMC4720504.xml	20S	94809 : 94812	CM	y of the purified rabbit 20S proteasome with an IC50 
./___Corpus/Medline/xml/PMC4720504.xml	IC50	94832 : 94836	CM	t 20S proteasome with an IC50 value of 0.88 µM. To inv
./___Corpus/Medline/xml/PMC4720504.xml	polyphenon E	94878 : 94890	CM	. To investigate whether polyphenon E specifically inhibits th
./___Corpus/Medline/xml/PMC4720504.xml	PGPH	94976 : 94980	CM	vity, its effects on the PGPH-like and trypsin-like ac
./___Corpus/Medline/xml/PMC4720504.xml	20S	95030 : 95033	CM	tivities of the purified 20S proteasome were determin
./___Corpus/Medline/xml/PMC4720504.xml	PGPH	95085 : 95089	CM	. Polyphenon E inhibited PGPH-like activity of the pur
./___Corpus/Medline/xml/PMC4720504.xml	20S	95127 : 95130	CM	y of the purified rabbit 20S proteasome with an IC50 
./___Corpus/Medline/xml/PMC4720504.xml	IC50	95150 : 95154	CM	t 20S proteasome with an IC50 value of 7 µM. The IC50 
./___Corpus/Medline/xml/PMC4720504.xml	IC50	95174 : 95178	CM	 IC50 value of 7 µM. The IC50 value for trypsin-like a
./___Corpus/Medline/xml/PMC4720504.xml	polyphenon E	95253 : 95265	CM	 thus demonstrating that polyphenon E preferentially inhibits 
./___Corpus/Medline/xml/PMC4720504.xml	Polyphenon	95421 : 95431	CM	e effect of 2 mg/diet of Polyphenon E in a phase I/II clinic
./___Corpus/Medline/xml/PMC4720504.xml	CLL	95481 : 95484	CM	al trial on asymptomatic CLL patients (Rai stage 0 to
./___Corpus/Medline/xml/PMC4720504.xml	flavopiridol	95731 : 95743	CM	reatment [288,289]. Also flavopiridol, a semisynthetic flavono
./___Corpus/Medline/xml/PMC4720504.xml	flavonoidal	95761 : 95772	CM	piridol, a semisynthetic flavonoidal alkaloid, originated fro
./___Corpus/Medline/xml/PMC4720504.xml	alkaloid	95773 : 95781	CM	emisynthetic flavonoidal alkaloid, originated from an Indi
./___Corpus/Medline/xml/PMC4720504.xml	cyclin	95852 : 95858	CM	r its ability to inhibit cyclin-dependent kinases, achie
./___Corpus/Medline/xml/PMC4720504.xml	CLL	95943 : 95946	CM	n patients with relapsed CLL, including those with hi
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	96293 : 96297	CM	e proteasome activity by EGCG may be the primary pathw
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	96362 : 96366	CM	 catechins, specifically EGCG, induce prostate epithel
./___Corpus/Medline/xml/PMC4720504.xml	IκB-α	96487 : 96492	CM	inhibition pathway i.e., IκB-α protein expression, accu
./___Corpus/Medline/xml/PMC4720504.xml	p27	96529 : 96532	CM	ression, accumulation of p27 proteins and decreasing 
./___Corpus/Medline/xml/PMC4720504.xml	NFKB	96557 : 96561	CM	 proteins and decreasing NFKB DNA-binding activity, an
./___Corpus/Medline/xml/PMC4720504.xml	HGPIN	96710 : 96715	CM	reasing progression from HGPIN to prostate [292,293] – 
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	96766 : 96776	CM	imilar to the effects of bortezomib and velcade (PS-341) [29
./___Corpus/Medline/xml/PMC4720504.xml	294–	96799 : 96803	CPR	ib and velcade (PS-341) [294–296].                    
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	97123 : 97133	CM	 have been observed with bortezomib. Therefore, it is necess
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	97231 : 97241	CM	 with similar potency to bortezomib or different novel prote
./___Corpus/Medline/xml/PMC4720504.xml	ester	97363 : 97368	CM	ugh it is clear that the ester carbon of EGCG is import
./___Corpus/Medline/xml/PMC4720504.xml	carbon	97369 : 97375	CM	 is clear that the ester carbon of EGCG is important for
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97379 : 97383	CM	that the ester carbon of EGCG is important for mediati
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97447 : 97451	CM	ome-inhibitory activity, EGCG is very unstable under p
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97524 : 97528	CM	. Therefore, a series of EGCG analogs are evolving tha
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97611 : 97615	CM	y and bioavailability of EGCG. Among them, peracetate-
./___Corpus/Medline/xml/PMC4720504.xml	peracetate	97629 : 97639	CM	ity of EGCG. Among them, peracetate-protected or the pro-dru
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97669 : 97673	CM	ected or the pro-drug of EGCG was found to have increa
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97825 : 97829	CM	s and tumors compared to EGCG, suggesting its potentia
./___Corpus/Medline/xml/PMC4720504.xml	GTPs	97961 : 97965	CM	trials have demonstrated GTPs, specifically EGCG, have
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	97980 : 97984	CM	rated GTPs, specifically EGCG, have a completely diffe
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	98038 : 98048	CM	 chemical structure from bortezomib. Most importantly, (−)-E
./___Corpus/Medline/xml/PMC4720504.xml	(−)-EGCG	98068 : 98076	CM	zomib. Most importantly, (−)-EGCG and other catechin mixtu
./___Corpus/Medline/xml/PMC4720504.xml	catechin	98087 : 98095	CM	ntly, (−)-EGCG and other catechin mixtures at varying dose
./___Corpus/Medline/xml/PMC4720504.xml	AEs	98219 : 98222	CM	contrast to the observed AEs seen in the bortezomib t
./___Corpus/Medline/xml/PMC4720504.xml	bortezomib	98235 : 98245	CM	observed AEs seen in the bortezomib trials, and thus appear 
./___Corpus/Medline/xml/PMC4720504.xml	catechin	98389 : 98397	CM	       In green tea, the catechin EGCG has been extensivel
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	98398 : 98402	CM	 green tea, the catechin EGCG has been extensively stu
./___Corpus/Medline/xml/PMC4720504.xml	(−)-EGCG	98567 : 98575	CM	Both naturally-occurring (−)-EGCG and synthetic enantiomer
./___Corpus/Medline/xml/PMC4720504.xml	(+)-EGCG	98601 : 98609	CM	and synthetic enantiomer (+)-EGCG are able to potently and
./___Corpus/Medline/xml/PMC4720504.xml	IC50	98740 : 98744	CM	an irreversible way with IC50 range 86–194 nM in vitro
./___Corpus/Medline/xml/PMC4720504.xml	86–	98751 : 98754	CPR	ible way with IC50 range 86–194 nM in vitro and 1–10 
./___Corpus/Medline/xml/PMC4720504.xml	vitro	98764 : 98769	CM	 IC50 range 86–194 nM in vitro and 1–10 µM in vivo [280
./___Corpus/Medline/xml/PMC4720504.xml	1–	98774 : 98776	CPR	e 86–194 nM in vitro and 1–10 µM in vivo [280]. Of n
./___Corpus/Medline/xml/PMC4720504.xml	EGCG	98806 : 98810	CM	 in vivo [280]. Of note, EGCG is able to interact with
